entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason
2019-02-19 14:34:00,2019-02-20 14:34:00,117390.0,118690.0,27,-35100.0,signal_reverse
2019-02-21 20:54:00,2019-02-22 14:34:00,118580.0,119470.0,30,-26700.0,signal_reverse
2019-03-07 20:54:00,2019-03-11 12:19:00,117930.0,116350.0,36,56880.0,expiration
2019-03-29 20:49:00,2019-04-01 14:34:00,118060.0,119020.0,28,-26880.0,signal_reverse
2019-05-08 14:34:00,2019-05-08 17:34:00,120960.0,121330.0,30,-11100.0,signal_reverse
2019-05-10 14:34:00,2019-05-14 17:34:00,119620.0,121740.0,31,-65720.0,signal_reverse
2019-07-19 17:34:00,2019-07-25 14:34:00,135780.0,135840.0,30,-1800.0,signal_reverse
2019-07-25 19:24:00,2019-07-26 14:34:00,134760.0,135810.0,26,-27300.0,signal_reverse
2019-08-01 14:34:00,2019-08-21 14:34:00,134560.0,127730.0,28,191240.0,signal_reverse
2019-10-02 20:49:00,2019-10-09 20:49:00,130370.0,131210.0,25,-21000.0,stop_loss
2019-10-09 22:19:00,2019-10-10 17:34:00,131260.0,132320.0,29,-30740.0,signal_reverse
2019-11-29 20:49:00,2019-12-02 14:34:00,142780.0,143640.0,31,-26660.0,signal_reverse
2019-12-02 20:49:00,2019-12-05 20:54:00,142280.0,142710.0,30,-12900.0,signal_reverse
2020-01-30 20:54:00,2020-01-31 14:34:00,154110.0,153550.0,15,8400.0,signal_reverse
2020-01-31 16:04:00,2020-02-05 14:34:00,153480.0,157980.0,14,-63000.0,signal_reverse
2020-02-06 14:34:00,2020-02-12 14:34:00,155630.0,155540.0,15,1350.0,signal_reverse
2020-02-18 14:34:00,2020-02-19 14:34:00,152840.0,153870.0,21,-21630.0,signal_reverse
2020-02-25 14:34:00,2020-03-10 11:29:00,146910.0,108320.0,17,656030.0,expiration
2020-05-14 16:04:00,2020-05-14 20:54:00,108090.0,110460.0,14,-33180.0,signal_reverse
2020-06-19 22:19:00,2020-06-22 14:34:00,121530.0,122060.0,14,-7420.0,signal_reverse
2020-06-26 17:34:00,2020-06-26 19:19:00,121680.0,121600.0,18,1440.0,signal_reverse
2020-06-30 16:04:00,2020-07-02 14:34:00,119450.0,122160.0,17,-46070.0,signal_reverse
2020-07-10 14:34:00,2020-07-10 16:04:00,121680.0,122520.0,20,-16800.0,signal_reverse
2020-07-14 14:34:00,2020-07-14 19:19:00,118910.0,120360.0,17,-24650.0,signal_reverse
2020-08-21 16:04:00,2020-08-24 14:34:00,125270.0,128100.0,21,-59430.0,signal_reverse
2020-08-25 17:34:00,2020-08-28 16:04:00,127090.0,126900.0,20,3800.0,signal_reverse
2020-08-28 17:34:00,2020-08-31 14:34:00,126190.0,127720.0,19,-29070.0,signal_reverse
2020-09-02 17:34:00,2020-09-08 11:29:00,124040.0,121010.0,19,57570.0,expiration
2020-09-18 19:19:00,2020-09-22 14:34:00,121180.0,118920.0,24,54240.0,signal_reverse
2020-09-22 17:34:00,2020-09-23 14:34:00,118480.0,119430.0,19,-18050.0,signal_reverse
2020-09-23 20:54:00,2020-09-30 20:54:00,117740.0,116580.0,17,19720.0,stop_loss
2020-09-30 22:24:00,2020-10-06 16:04:00,115980.0,117120.0,18,-20520.0,signal_reverse
2020-10-07 14:34:00,2020-10-08 16:04:00,113810.0,115130.0,21,-27720.0,signal_reverse
2020-10-15 16:04:00,2020-10-15 22:24:00,113160.0,113450.0,27,-7830.0,signal_reverse
2020-10-16 14:34:00,2020-10-20 20:49:00,112710.0,114320.0,24,-38640.0,signal_reverse
2020-10-21 14:34:00,2020-10-21 17:34:00,113620.0,114500.0,24,-21120.0,signal_reverse
2020-10-27 14:34:00,2020-11-05 11:29:00,113820.0,114360.0,23,-12420.0,stop_loss
2021-01-28 14:34:00,2021-01-28 17:34:00,137310.0,138530.0,15,-18300.0,signal_reverse
2021-01-29 14:34:00,2021-02-02 17:34:00,137150.0,140380.0,15,-48450.0,signal_reverse
2021-02-02 20:49:00,2021-02-02 22:19:00,138970.0,138640.0,16,5280.0,signal_reverse
2021-02-03 14:34:00,2021-02-04 14:34:00,138480.0,140930.0,16,-39200.0,signal_reverse
2021-02-04 16:04:00,2021-02-05 14:34:00,140370.0,142290.0,16,-30720.0,signal_reverse
2021-03-19 11:29:00,2021-03-19 12:59:00,145860.0,146270.0,13,-5330.0,signal_reverse
2021-03-22 11:29:00,2021-03-26 23:49:00,145180.0,144580.0,14,8400.0,stop_loss
2021-03-29 11:29:00,2021-03-30 11:29:00,144310.0,144750.0,17,-7480.0,signal_reverse
2021-03-30 12:59:00,2021-03-31 12:59:00,144190.0,144450.0,19,-4940.0,signal_reverse
2021-04-06 16:04:00,2021-04-06 17:34:00,140370.0,140790.0,21,-8820.0,signal_reverse
2021-04-07 11:29:00,2021-04-13 12:59:00,139570.0,141680.0,19,-40090.0,stop_loss
2021-04-13 14:34:00,2021-04-14 11:29:00,140970.0,145710.0,22,-104280.0,signal_reverse
2021-06-29 12:59:00,2021-06-30 14:34:00,161390.0,162440.0,30,-31500.0,signal_reverse
2021-07-08 11:29:00,2021-07-09 11:29:00,159280.0,161640.0,18,-42480.0,signal_reverse
2021-07-12 11:29:00,2021-07-12 17:34:00,161190.0,162260.0,21,-22470.0,signal_reverse
2021-07-15 14:34:00,2021-07-15 17:34:00,160390.0,160570.0,20,-3600.0,signal_reverse
2021-07-16 11:29:00,2021-07-22 12:59:00,161030.0,159690.0,21,28140.0,signal_reverse
2021-07-22 17:34:00,2021-07-23 11:29:00,159230.0,159140.0,22,1980.0,signal_reverse
2021-07-23 17:34:00,2021-07-23 19:19:00,159070.0,158850.0,23,5060.0,signal_reverse
2021-07-26 11:29:00,2021-07-26 17:34:00,156880.0,159560.0,22,-58960.0,signal_reverse
2021-08-26 17:34:00,2021-08-27 11:29:00,162750.0,163790.0,24,-24960.0,signal_reverse
2021-08-27 12:59:00,2021-08-27 17:34:00,163370.0,164930.0,25,-39000.0,signal_reverse
2021-11-02 17:34:00,2021-11-08 14:34:00,184570.0,185590.0,15,-15300.0,signal_reverse
2021-11-08 17:34:00,2021-11-09 12:59:00,185420.0,186770.0,17,-22950.0,signal_reverse
2021-11-10 14:34:00,2021-11-10 17:34:00,185070.0,185290.0,18,-3960.0,signal_reverse
2021-11-11 11:29:00,2021-11-11 17:34:00,182580.0,183720.0,18,-20520.0,signal_reverse
2021-11-12 11:29:00,2021-11-17 11:29:00,181370.0,178140.0,15,48450.0,signal_reverse
2021-12-06 12:59:00,2021-12-07 16:04:00,163180.0,163330.0,11,-1650.0,signal_reverse
2021-12-20 11:29:00,2021-12-22 12:59:00,154390.0,158690.0,15,-64500.0,signal_reverse
2022-01-06 11:29:00,2022-01-07 11:29:00,152250.0,156260.0,11,-44110.0,signal_reverse
2022-01-13 17:34:00,2022-01-27 17:34:00,156080.0,140930.0,14,212100.0,signal_reverse
2022-02-14 12:59:00,2022-02-14 17:34:00,140040.0,143100.0,7,-21420.0,signal_reverse
2022-02-21 14:34:00,2022-02-24 23:49:00,127820.0,83310.0,5,222550.0,end_of_data
